互联网娱乐,#genre#
虎牙粤语电影,http://txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs#http://182.254.61.122/txtest-xp2p.p2p.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs#http://[2409:8c04:1101:3039::24]/tx.p2p.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs#http://121.51.94.60/tx.hls.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.m3u8#http://121.51.94.42/txdirect.hls.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs#http://118.112.231.218/hw.flv.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.flv#http://61.241.131.96/tx.rtmp.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.flv#http://61.241.131.160/tx.rtmp.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.xs#http://al.flv.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.flv#http://61.179.129.236/al.flv.huya.com/src/1250011-1250011-5368756364640256-2777036638-10057-A-0-1.flv#http://diyp.112114.xyz/huya/11336587#http://epg.112114.xyz/huya/11336587#http://wtv.weetai.cn/iptv/2022/tyzb07.php?id=11336587#http://1.117.152.239:39000/huya.php?id=11336587#http://124.223.212.38:83/huya/11336587#http://hls.dszbdq.cn/d/huya.php?id=11336587#http://huya.jilu8.cn/?id=11336587#http://fangsong.live/hls/huya.php?id=11336587#http://ikands.xyz/tv/huya?type=1&id=11336587&tv_time=1651029819
虎牙粤语专场,https://ws.hls.huya.com/src/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.m3u8#http://111.62.156.43/tx.flv.huya.com/src/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.xs#http://txtest-xp2p.p2p.huya.com/src/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.xs#http://182.254.61.122/txtest-xp2p.p2p.huya.com/src/1448686695-1448686695-6222061977175326720-2847687574-10057-A-0-1.xs#http://wtv.weetai.cn/iptv/2022/tyzb07.php?id=11352894#http://epg.112114.xyz/huya/11352894#http://124.223.212.38:83/huya/11352894
虎牙小舞点歌台,http://txtest-xp2p.p2p.huya.com/src/1048902-1048902-4504999786708992-2221260-10057-A-0-1.xs#https://ws.hls.huya.com/src/1048902-1048902-4504999786708992-2221260-10057-A-0-1.m3u8#http://epg.112114.xyz/huya/15590571
虎牙檬檬60帧,http://txtest-xp2p.p2p.huya.com/src/1259590001445-1259590001445-5001848977969119232-2519180126346-10057-A-0-1.xs#http://121.51.249.6/txdirect.hls.huya.com/src/1259590001445-1259590001445-5001848977969119232-2519180126346-10057-A-0-1.xs#http://[2409:8c04:1101:3039::24]/tx.p2p.huya.com/src/1259590001445-1259590001445-5001848977969119232-2519180126346-10057-A-0-1.xs#http://epg.112114.xyz/huya/26793416
虎牙自助点歌1,http://txtest-xp2p.p2p.huya.com/src/1199588953757-1199588953757-7131935778522258529-2399178030970-10057-A-1661244781-1.xs#http://al.flv.huya.com/src/1199588953757-1199588953757-7131935778522258529-2399178030970-10057-A-1661244781-1.flv#http://182.254.61.122/txtest-xp2p.p2p.huya.com/src/1199588953757-1199588953757-7131935778522258529-2399178030970-10057-A-1661244781-1.xs#http://epg.112114.xyz/huya/25702981
虎牙陈奕迅,https://ws.hls.huya.com/src/1099531753598-1099531753598-86439747295117312-2199063630652-10057-A-0-1.m3u8#http://txtest-xp2p.p2p.huya.com/src/1099531753598-1099531753598-86439747295117312-2199063630652-10057-A-0-1.xs#http://182.254.61.122/txtest-xp2p.p2p.huya.com/src/1099531753598-1099531753598-86439747295117312-2199063630652-10057-A-0-1.xs#http://epg.112114.xyz/huya/21241843
虎牙周杰伦,http://txtest-xp2p.p2p.huya.com/src/2369489358-2369489358-7030957237289786162-4739102172-10057-A-1637022333-1.xs#https://ws.hls.huya.com/src/2369489358-2369489358-7030957237289786162-4739102172-10057-A-1637022333-1.m3u8#http://wtv.weetai.cn/iptv/2022/tyzb07.php?id=25703092
虎牙音乐石榴,http://txtest-xp2p.p2p.huya.com/src/1199512344405-1199512344405-5224693802798678016-2399024812266-10057-A-0-1.xs#http://182.254.61.122/txtest-xp2p.p2p.huya.com/src/1199512344405-1199512344405-5224693802798678016-2399024812266-10057-A-0-1.xs#https://ws.hls.huya.com/src/1199512344405-1199512344405-5224693802798678016-2399024812266-10057-A-0-1.m3u8#http://epg.112114.xyz/huya/17091681#http://wtv.weetai.cn/iptv/2022/tyzb07.php?id=17091681
虎牙红绿灯点歌,http://txtest-xp2p.p2p.huya.com/src/2229742634-2229742634-9576671691526897664-4459608724-10057-A-0-1.xs#http://al.flv.huya.com/src/2229742634-2229742634-9576671691526897664-4459608724-10057-A-0-1.flv#https://ws.hls.huya.com/src/2229742634-2229742634-9576671691526897664-4459608724-10057-A-0-1.m3u8#http://epg.112114.xyz/huya/17215400
虎牙爱点音乐,http://txtest-xp2p.p2p.huya.com/src/2321888321-2321888321-9972434403659350016-4643900098-10057-A-0-1.xs#http://182.254.61.122/txtest-xp2p.p2p.huya.com/src/2321888321-2321888321-9972434403659350016-4643900098-10057-A-0-1.xs#http://epg.112114.xyz/huya/23108286
虎牙电音857,http://txtest-xp2p.p2p.huya.com/src/1099531740270-1099531740270-86382503970996224-2199063603996-10057-A-0-1.xs#https://ws.hls.huya.com/src/1099531740270-1099531740270-86382503970996224-2199063603996-10057-A-0-1.m3u8#http://wtv.weetai.cn/iptv/2022/tyzb07.php?id=20432231#http://epg.112114.xyz/huya/20432231
虎牙酷炫电音,http://txtest-xp2p.p2p.huya.com/src/1099531753594-1099531753594-86439730115248128-2199063630644-10057-A-0-1.xs#http://[2409:8c04:1101:3039::24]/tx.p2p.huya.com/src/1099531753594-1099531753594-86439730115248128-2199063630644-10057-A-0-1.flv#http://epg.112114.xyz/huya/21241838
虎牙艾米利60帧,http://txtest-xp2p.p2p.huya.com/src/1199604140155-1199604140155-5618953546960470016-2399208403766-10057-A-0-1.xs#http://ws.hls.huya.com/src/1199604140155-1199604140155-5618953546960470016-2399208403766-10057-A-0-1.m3u8#http://hw.flv.huya.com/src/1199604140155-1199604140155-5618953546960470016-2399208403766-10057-A-0-1.flv#http://epg.112114.xyz/huya/26746074
虎牙埋堆堆粤1,http://txtest-xp2p.p2p.huya.com/src/1199563493375-1199563493375-5444376956172763136-2399127110206-10057-A-0-1.xs
虎牙埋堆堆粤2,http://txtest-xp2p.p2p.huya.com/src/1199563479615-1199563479615-5444317857422770176-2399127082686-10057-A-0-1.xs
虎牙埋堆堆粤3,http://txtest-xp2p.p2p.huya.com/src/1199561277686-1199561277686-5434860644379656192-2399122678828-10057-A-0-1.xs
虎牙埋堆堆粤4,http://txtest-xp2p.p2p.huya.com/src/1199564067003-1199564067003-5446840669672833024-2399128257462-10057-A-0-1.xs
虎牙埋堆堆粤5,http://txtest-xp2p.p2p.huya.com/src/1199561463578-1199561463578-5435659044440244224-2399123050612-10057-A-0-1.xs
虎牙埋堆堆粤综艺,http://txtest-xp2p.p2p.huya.com/src/1199561244004-1199561244004-5434715981291192320-2399122611464-10057-A-0-1.xs
广西酒店粤语电影,http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://171.108.239.128:8181/tsfile/live/1023_1.m3u8
北京IPTV淘娱乐,http://111.13.42.230/PLTV/88888888/224/3221226551/1.m3u8?北京#http://111.13.42.237/PLTV/88888888/224/3221226551/1.m3u8?北京#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://223.72.123.244:4022/rtp/239.3.1.100:8001#http://beifeng.site:4000/udp/239.3.1.100:8001
爱奇艺粤语,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8?key#http://aliyuncocsouth.inter.iqiyi.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8?key#http://rhcdn.verycloud.cn/baiducdncmn2.inter.iqiyi.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8?key#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=3800663#http://baiducdncmn3.inter.iqiyi.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8#http://bdcdncmn3.inter.71edge.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8#http://118.26.120.43:55336/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8
奔跑吧兄弟,http://mmitv.top/test/bestv.php?id=201
爱奇艺旅游攻略,http://aliyuncocsouth.inter.iqiyi.com/tslive/c57_lb_206_720P_t10/c57_lb_206_720P_t10.m3u8#http://bj.new1cloud.com/baiducdncmn2-inter-iqiyi-com.new1cloud.com/tslive/c57_lb_206_720P_t10/c57_lb_206_720P_t10.m3u8?key#http://lvbaiducdncmn.inter.ptqy.gitv.tv/tslive/c57_lb_206_720P_t10/c57_lb_206_720P_t10.m3u8?key#http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c57_lb_206_720P_t10/c57_lb_206_720P_t10.m3u8?key
爱奇艺重磅综艺,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_84_720P_t10/c52_lb_84_720P_t10.m3u8?key#http://aliyuncocsouth.inter.iqiyi.com/tslive/c52_lb_84_720P_t10/c52_lb_84_720P_t10.m3u8#http://baiducdncmn3.inter.iqiyi.com/tslive/c52_lb_84_720P_t10/c52_lb_84_720P_t10.m3u8#http://baiducdncmn2.inter.iqiyi.com/tslive/c52_lb_84_720P_t10/c52_lb_84_720P_t10.m3u8#http://wtv.weetai.cn/iptv/2022/tyzb04.php?id=180052822
爱奇艺综艺,http://aliyuncdnct.inter.ptqy.gitv.tv/tslive/c57_lb_274_720P_t10/c57_lb_274_720P_t10.m3u8?key#http://rhcdn.verycloud.cn/baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_274_720P_t10/c57_lb_274_720P_t10.m3u8?key#http://baiducdncmn2.inter.iqiyi.com/tslive/c57_lb_274_720P_t10/c57_lb_274_720P_t10.m3u8#http://118.26.120.43:55336/tslive/c57_lb_274_720P_t10/c57_lb_274_720P_t10.m3u8
咪咕代理,http://112.74.200.9:88/tv000000/m3u8.php?/migu/623338112#http://xips.szxinlianyun.com:88/tv000000/m3u8.php?/migu/623338112#http://iptv.szxinlianyun.com:88/tv000000/m3u8.php?/migu/623338112#http://lee.szxinlianyun.com:88/tv000000/m3u8.php?/migu/623338112
咪咕港剧粤,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231733/index.m3u8#http://117.148.129.69/PLTV/88888888/224/3221231733/index.m3u8
New超级综艺,http://39.134.66.4/PLTV/88888888/224/3221225642/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn/1000000004000023658/index.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=no
芒果Y+综艺,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/index.m3u8#http://117.148.129.9/TVOD/88888888/224/3221230226/index.m3u8
NewTV金牌综艺,http://[2409:8087:5c00:10:5::99]/cdnrrs.gx.chinamobile.com/PLTV/3/224/3221225755/index.m3u8#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221225884/index.m3u8?servicetype=1#http://39.134.65.166/PLTV/88888888/224/3221225525/1.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn/6399725674632152632/index.m3u8?channel-id=ystenlive&Contentid=6399725674632152632&livemode=1&stbId=no
精彩综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
金曲青春,http://mmitv.top/test/bestv.php?id=96
我们的歌,http://mmitv.top/test/bestv.php?id=41
天籁之战,http://mmitv.top/test/bestv.php?id=156
北京德云社,http://111.13.42.235/PLTV/88888888/224/3221226325/1.m3u8#http://111.13.42.242/PLTV/88888888/224/3221226325/1.m3u8
湖南IPTV综艺纪实,http://zhoull.3322.org:8888/udp/239.76.254.111:9000#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://223.145.212.80:12345/udp/239.76.254.111:9000
CBN风尚生活,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/fssh.m3u8
生活时尚,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226222/1/index.m3u8?fmt=ts2hls#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227091/index.m3u8?servicetype=1#http://[2409:8087:2001:20:2800:0:df6e:eb17]/ott.mobaibox.com/PLTV/3/224/3221227707/index.m3u8#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/shssH265_4000.m3u8#http://[2409:8087:1070:301:2028::1f]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225953/index.m3u8?fmt=ts2hls#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226207/index.m3u8?fmt=ts2hls#rtsp://221.203.83.34:554/PLTV/88888888/224/3221226681/10000100000000060000000006385195_0.smil#http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226195/1/index.m3u8?fmt=ts2hls
CBN幸福娱乐,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/xfyl.m3u8#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/xfyl_4000.m3u8?Hevc4M#http://120.253.104.16:808/hls/143/index.m3u8
贵州原创TV,http://cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226142/1/index.m3u8?fmt=ts2hls
Panda影院,http://vl15191373.imwork.net:8880/udp/239.93.0.214:5140#http://zb.688768.xyz/jiudian/jddb.php?member=liubwdefd34&playurl=http://118.113.7.174:4000/udp/239.93.0.214:5140#http://home.0825.pro:4000/udp/239.93.0.214:5140#http://182.151.211.171:808/hls/127/index.m3u8
每日影院,http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/mryy_4000.m3u8?Hevc4M#http://[240e:9f:c04f:1::2]/live.rxip.sc96655.com/live/mryy_4000.m3u8?Hevc4M#http://home.0825.pro:4000/udp/239.93.42.35:5140
都市剧场,http://[2409:8087:1070:301:2028::13]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225956/1.m3u8?fmt=ts2hls#http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002108/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002108/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://[2409:8087:7000:20::F]:80/dbiptv.sn.chinamobile.com/TVOD/88888890/224/3221226581/index.m3u8#http://[2409:8087:6a01:1020::f]/cdnrrs.gz.chinamobile.com/PLTV/88888888/224/3221226243/1/index.m3u8?fmt=ts2hls#http://cmhiott.hvs.fj.chinamobile.com/PLTV/88888888/224/3221227204/index.m3u8?servicetype=1#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8#http://111.20.45.131/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226581/index.m3u8#rtsp://221.203.83.34:554/PLTV/88888888/224/3221226716/10000100000000060000000006385215_0.smil#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/yxfydsjcHDH265_4000.m3u8
国产电影(GX),http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225733/index.m3u8
欧美电影(GX),http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225763/index.m3u8
CHC动作电影,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8#http://111.20.33.79/PLTV/88888893/224/3221226465/index.m3u8#http://222.79.112.138/live.aishang.ctlcdn.com/00000110240324_1/playlist.m3u8?CONTENTID=00000110240324_&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.18.68/PLTV/88888888/224/3221232384/index.m3u8#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/wqCHCdzdyH265_4000.m3u8#http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000291
CHC高清电影,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8#http://222.79.112.138/live.aishang.ctlcdn.com/00000110240325_1/playlist.m3u8?CONTENTID=00000110240325_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://39.134.18.68/PLTV/88888888/224/3221232382/index.m3u8#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/lnwsCHC-HDH265_4000.m3u8#http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000180
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8#http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com#http://222.79.112.138/live.aishang.ctlcdn.com/00000110240323_1/playlist.m3u8?CONTENTID=00000110240323_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR#http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8#http://39.134.18.68/PLTV/88888888/224/3221232379/index.m3u8#http://[2409:8c02:21c:60::2b]/live.rxip.sc96655.com/live/jbtygqCHCjtyyH265_4000.m3u8#http://httpdvb.slave.yqdtv.com:13164/playurl?playtype=live&protocol=http&playtoken=31603YEQXREOPEG10&auth=no&verifycode=14183&accesstoken=G79E6023V21307D1TD05FABJB53102ABM786710FEI3282697DK98BDA6&programid=4200000290
NewTV超级电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225766/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225623/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=no
NewTV动作电影,http://cache.ott.fifalive.itv.cmvideo.cn/8103864434730665389/index.m3u8?channel-id=ystenlive&Contentid=8103864434730665389&livemode=1&stbId=no
黑莓电影,http://[2409:8087:5c0b:10:2::77]:6610/000000001000/8785669936177902664/1.m3u8?channel-id=ystenlive&Contentid=8785669936177902664&livemode=1&stbId=0#http://cache.ott.fifalive.itv.cmvideo.cn:80/1000000004000019624/index.m3u8?channel-id=ystenlive&Contentid=1000000004000019624&livemode=1&stbId=no#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225764/index.m3u8#http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8#http://39.134.67.226/PLTV/88888888/224/3221225681/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225718/index.m3u8#http://111.40.196.32/PLTV/88888888/224/3221225610/index.m3u8
IHot爱院线,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000030630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000030630&livemode=1&stbId=no
IHot电竞,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000230630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000230630&livemode=1&stbId=no
IHot科幻,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000020630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000020630&livemode=1&stbId=no
IHot喜剧,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000010630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000010630&livemode=1&stbId=no
IHot赛车,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=no
IHot旅行,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000250630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000250630&livemode=1&stbId=no
IHot奇谈,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000270630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000270630&livemode=1&stbId=no
IHot猎奇,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000190630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000190630&livemode=1&stbId=no
IHot体育,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=no
IHot探索,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000300630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000300630&livemode=1&stbId=no
IHot美食,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000120630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000120630&livemode=1&stbId=no
IHot娱乐,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000130630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000130630&livemode=1&stbId=no
IHot时尚,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000140630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000140630&livemode=1&stbId=no
IHot历史,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000150630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000150630&livemode=1&stbId=no
IHot科学,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000160630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000160630&livemode=1&stbId=no
IHot极限,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000170630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000170630&livemode=1&stbId=no
IHot解密,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000200630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000200630&livemode=1&stbId=no
IHot世界,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000006000210630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000210630&livemode=1&stbId=no
上海东方影视,http://58.34.204.67:9901/tsfile/live/1016_1.m3u8#http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231639/index.m3u8#http://cache.ott.fifalive.itv.cmvideo.cn/5000000010000032212/index.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=no#http://cache.ott.fifalive.itv.cmvideo.cn/0000000000001000/1.m3u8?Contentid=5000000010000032212&livemode=1&stbId=3&channel-id=bestzb#http://gslbserv.itv.cmvideo.cn/index.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=10#http://gslbservmst.bestv.com.cn/index.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=10#http://111.40.196.28/PLTV/88888888/224/3221225615/index.m3u8
